Id,Label,Component ID,Degré Entrant,Degré Sortant,Degré,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,PageRank,Eigenvector Centrality
13028,industrial laborer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13029,tech writer iii,5121,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13030,secondary level english teacher,5122,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13031,technical information specialist,5123,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13032,real estate salesperson,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13033,computer instructor,0,0,9,9,84.0,0.0,84.0,12.0,5.2095046854083,0.0,11,7.473841833415897E-5,0.0
13034,staff systems engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13035,internet sales consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13036,admissions counselor,0,0,14,14,97.0,0.0,97.0,13.0,5.538410153640615,0.0,14,7.473841833415897E-5,0.0
13037,senior web applications developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13038,intern programmer,5124,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13039,lead web applications developer,5125,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13040,dot net application developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13041,intern software development engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13042,microsoft certified trainer,5126,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13043,asp web developer,5127,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13044,c embedded developer,5128,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13045,finance trainer,5129,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13046,k wf designer sharepoint developer,5130,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13047,matlab developer,5131,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13048,net embedded developer,5132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13049,sales assistant developer,5133,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13050,sharepoint workflow activity designer,5134,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13051,web developer win service developer,5135,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13052,web developer windows developer,5136,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13053,web server control developer,5137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13054,application software engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13055,software validation engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13056,net mvc architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13057,iphone,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13058,datamark contractor cnet programmer,5138,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13059,net senior programmer,5139,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13060,adjunct professor of computer science,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13061,net technical lead,5140,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13062,team driver,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13063,healthcare provider operationstrainer,5141,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13064,net developer engineer,5142,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13065,microsoft consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13066,web developer iii,5143,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13067,associate solutions developer,5144,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13068,net web,5145,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13069,senior enterprise web developer,5146,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13070,domino developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13071,tax,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13072,intranet publisher,5147,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13073,sgml developer,5148,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13074,mckesson,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13075,csc,5149,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13076,student project,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13077,role net architect project leader,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13078,senior sharepoint application consultant,5150,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13079,web application leader,5151,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13080,database contractor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13081,associate and deputy project manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13082,db specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13083,db architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13084,dba db,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13085,principal sharepoint consultant,5152,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13086,account services manager,5153,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13087,jnr software engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13088,qa analyst application support,5154,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13089,lead programmer dba,5155,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13090,sharepoint enterprise solution architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13091,senior enterprise solution architect,5156,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13092,web application architect,5157,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13093,consulting security architect,5158,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13094,senior lotus notes developer and technical architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13095,it assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13096,domino,5159,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13097,senior lotus notes administrator lotus notes technical lead,5160,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13098,lead php developer,5161,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13099,computer teacher,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13100,php programmer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13101,php programmer web developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13102,ruby on rails developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13103,roletech lead,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13104,senior test engineer test engineer customer implementation engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13105,dashboard developer team lead,5162,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13106,lead developer tester,5163,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13107,moss,5164,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13108,performancepoint server,5165,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13109,senior senior sharepoint developer,5166,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13110,sharepoint designer,5167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13111,tech ops analyst,5168,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13112,tra consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13113,sap implementation,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13114,technical leadonsite,5169,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13115,sap bods consultant,5170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13116,frontend developer,5171,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13117,multimedia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13118,seniorweb designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13119,seniorui designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13120,graphic and web designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13121,art lead,5172,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13122,style designer,5173,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13123,digital marketing manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13124,owner creative director,5174,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13125,art consultant designer,5175,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13126,business administrator outlook,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13127,mailing services lead,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13128,presentation graphic designer,5176,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13129,presentation graphic specialist,5177,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13130,jpmorgan presentation designer,5178,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13131,monkeygirl multimedia designer elearning developer,5179,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13132,creative strategist,5180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13133,busboy,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13134,strength and conditioning coach,5181,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13135,student missionary,5182,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13136,group exercise director,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13137,communications,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13138,academic assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13139,certified personal trainer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13140,compliance director,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13141,commercial contracts manager,5183,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13142,senior consultant staff medical oncologist,5184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13143,itil business process engineer,5185,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13144,senior contracts specialist,5186,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13145,attending physician medical oncologist,5187,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13146,staff analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13147,senior system support analyst,5188,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13148,senior operations research analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13149,noblis,5189,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13150,principal technical deputy,5190,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13151,systems engineering support analyst,5191,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13152,kenneth batson ceo,5192,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13153,chief software engineer,5193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13154,construction,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13155,seasonal cdl local driver,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13156,digital account manager,5194,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13157,customer account manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13158,coaching digital video coordinator,5195,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13159,senior integrated producer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13160,senior content manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13161,editorial program manager,5196,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13162,core producer,5197,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13163,lead editor producer,5198,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13164,principal interactive producer,5199,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13165,senior producer director of content mgmt,5200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13166,senior producer phenomenon,5201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13167,addroid,5202,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13168,attik,5203,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13169,exopolis,5204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13170,genex,5205,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13171,online editor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13172,saas ecommerce sales engineer,5206,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13173,vice president web producer product manager and business analyst,5207,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13174,web specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13175,user experience manager asset manager,5208,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13176,usability engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13177,channel marketing specialist senior,5209,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13178,online marketing representative,5210,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13179,online sales marketing representative,5211,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13180,senior sales specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13181,sap sd otc functional consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13182,sap sd production support functional consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13183,sap sd support,5212,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13184,industry,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13185,it senior analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13186,process development specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13187,project manager and sap sd senior consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13188,sap sd lead consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13189,senior sap sd functional consultant,5213,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13190,lead sap sd,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13191,sd lead functional consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13192,overview,5214,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13193,sap cso consultant,5215,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13194,avanza solutionssoftware engineer karachi,5216,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13195,limited software engineer,5217,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13196,customer support tech,5218,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13197,gm,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13198,kaplan test prep,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13199,call center supervisor,0,1,15,16,222.0,32.0,190.0,10.0,4.526374859708193,16.846647495887737,8,4.657798368694639E-4,5.875423494490796E-4
13200,call center director,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13201,treasury manager,0,2,10,12,108.0,19.0,89.0,12.0,5.74331550802139,27.79719685441155,15,8.572480065669544E-5,0.0
13202,interim chief executive officer,5219,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13203,coo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13204,primary investigator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13205,consulting assistant professor,5220,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13206,student coordinator of harvard,5221,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13207,management consulting research associate,5222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13208,deputy of scientists,5223,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13209,vice president compliance chief compliance officer,5224,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13210,floor manager,0,0,15,15,223.0,0.0,223.0,13.0,5.552208835341365,0.0,8,7.473841833415897E-5,0.0
13211,trading and administrative assistant,5225,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13212,option broker global execution brokers,5226,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13213,swimming instructor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13214,assistant treasury analyst,5227,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13215,junior foreman,5228,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13216,trader intern,5229,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13217,buy side trader,5230,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13218,broker and trader,5231,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13219,equity options market maker,5232,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13220,trader,0,0,10,10,77.0,0.0,77.0,12.0,5.268716577540107,0.0,6,7.473841833415897E-5,0.0
13221,senior managing director,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13222,field sales associate,5233,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13223,senior energy analyst,5234,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13224,breakwater trading,5235,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13225,head futures trader,5236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13226,registered sales assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13227,first vice president otc trading,5237,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13228,institutional sales assistant,5238,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13229,senior unix,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13230,senior san,5239,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13231,grede foundries san administrator,5240,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13232,health it services san,5241,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13233,san implementer,5242,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13234,san unix administrator,5243,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13235,senior backup specialist emc,5244,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13236,senior professional services technical consultant,5245,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13237,mysap crm technical consultant,5246,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13238,scheduling specialist,5247,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13239,youth pastor,5248,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13240,senior minister,5249,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13241,youth minister,5250,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13242,chaplain intern,5251,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13243,administrative minister,5252,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13244,surgical technology director,5253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13245,cable tv contractor,5254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13246,senior lead technician,5255,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13247,cabling technician,5256,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13248,estimating manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13249,senior lead estimator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13250,owner manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13251,senior electrical estimator,5257,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13252,exxonmobil,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13253,assistant to project manager,5258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13254,job responsibility handled,5259,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13255,electrical engineering intern,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13256,technical office engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13257,benefit advisor lead,5260,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13258,it analyst help desk,5261,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13259,ithelp desk,5262,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13260,onsite coordinator contractor,5263,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13261,first sergeant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13262,instructor writer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13263,airframe structural repair supervisor,5264,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13264,signals intelligence analyst,5265,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13265,av consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13266,freelance audio visual technician,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13267,audio video technician contractor,5266,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13268,av technician,5267,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13269,senior audio visual technician,5268,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13270,co superintendent,5269,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13271,carpenter and asst superintendent,5270,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13272,maintenance techician,5271,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13273,mechanic superintendent,5272,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13274,pipe fitter foreman,5273,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13275,owners engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13276,web developer contractor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13277,responsibility,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13278,tool room machinist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13279,expatriate internal controls manager,5274,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13280,junior senior auditor,5275,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13281,interior craftsman,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13282,sushi chef,5276,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13283,convenience store distributor route driver,5277,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13284,assistant warehouse manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13285,computer systems administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13286,equipment support assistant,5278,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
